address,Time of first deposit on Arbitrum mainnet,Amount of first deposit on Arbitrum mainnet,Last transaction time on Arbitrum mainnet,,,,,,,,,,,,,,,,,,,,,,
0xd5769c821e7741187c0ae596216bdb1813f94593,2023-07-18 10:32:57.000 UTC,0.03,2023-10-14 07:48:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x70d6d97da666fc5ea4d408a244c94b28e7e4d289,2023-07-18 10:33:19.000 UTC,0.03,2023-10-03 03:25:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9edd215748f8ad17346aa55dede09c0246847f0b,2023-07-18 10:43:27.000 UTC,0.03,2023-10-03 05:12:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6963b6a017777c89414e361b00684b02e9ecb899,2023-07-18 10:43:47.000 UTC,0.03,2023-10-03 05:12:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8ea02f529fcd600619eda8e5438aab520889a044,2023-07-18 10:44:07.000 UTC,0.03,2023-10-03 04:06:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xad0fc13ef5335df6ebf8051d234cf91be6582457,2023-07-18 10:44:31.000 UTC,0.03,2023-10-03 04:06:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x80809d59ef6fd7d3f95b20bf7cac4d932d1011cf,2023-07-18 10:44:50.000 UTC,0.03,2023-10-03 05:01:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5ab0d35c9d124ce42c6301ab1afbac1248ef8b41,2023-07-18 10:45:35.000 UTC,0.03,2023-10-03 05:01:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6735e95f60cef0225adb80c1eafc2be349c31f3c,2023-07-18 10:45:52.000 UTC,0.03,2023-10-03 05:02:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x621bf09386ab898f7cf884c9cf74a6548d121db1,2023-07-18 10:46:27.000 UTC,0.03,2023-10-03 05:02:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x328783ee5008b04e2e36ad33be1b7dd3872c3ec8,2023-07-18 10:46:45.000 UTC,0.03,2023-10-03 05:02:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1f498d8184a74938286fc82a252b8ee2ffbc6d9d,2023-07-18 11:15:44.000 UTC,0.03,2023-10-03 06:26:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x26bb00ec9aae8ffbe47b78d433447d23ccdc6e58,2023-07-18 11:16:04.000 UTC,0.03,2023-10-03 06:27:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2892c0660c11490f777057c717e8dd0ea5c626a4,2023-07-18 11:16:49.000 UTC,0.03,2023-10-03 06:27:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x325e0d34d0a79d6a1a2396ef993d982ff561b00d,2023-07-18 11:17:06.000 UTC,0.03,2023-10-03 06:31:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0d8896f25a1d02584879c8d5529d402ef244ae33,2023-07-18 11:17:22.000 UTC,0.03,2023-10-03 07:49:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x55fcc8b459a75b4cc433493ddb94b42e48119449,2023-07-18 11:17:38.000 UTC,0.03,2023-10-03 07:49:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5858fc8400feb5efd9cc8c52bda2c5456a851ae4,2023-07-18 11:17:56.000 UTC,0.03,2023-10-03 07:50:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x17b4079bb893ef5fe2190621dfe9f89a53b25ecb,2023-07-18 11:18:14.000 UTC,0.03,2023-10-03 07:51:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4ebf331d6f2e6662456677006944ae37d2f7f130,2023-07-18 11:18:32.000 UTC,0.03,2023-10-03 07:51:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0a937c7b94c7aeae0f55996132583ff6168ff10c,2023-07-18 11:37:03.000 UTC,0.03,2023-10-03 07:58:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x83e6fb0e8d6261344147789920d66d6fd7c0dba4,2023-07-18 11:37:25.000 UTC,0.03,2023-10-03 07:58:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x220bf55bc484b013de25ab9292e85d09ce5c538b,2023-07-18 11:37:55.000 UTC,0.03,2023-10-04 04:30:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1722ced8f0bf67efbb28386bef9dddd04aa705dd,2023-07-18 11:38:07.000 UTC,0.03,2023-10-04 04:30:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x31d32fa41fe7e8c3e29636fff7961532db56de38,2023-07-18 11:38:17.000 UTC,0.03,2023-10-03 07:59:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x61b5ff879182da0f49aa1f215be3fc9ece3c9108,2023-07-18 11:38:19.000 UTC,0.03,2023-10-04 04:30:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8ec6b9d8a876be535f35df613865392e924f4ec5,2023-07-18 11:38:30.000 UTC,0.03,2023-10-04 04:30:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8e235aef8b905bd466eceab6dcfb2992208ea7e1,2023-07-18 11:38:34.000 UTC,0.03,2023-10-03 08:00:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x64c5b288e49c937d3aaf1353510993db280e42cb,2023-07-18 11:38:49.000 UTC,0.03,2023-10-03 09:28:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xcfba6fc6c49761ecbe13709d11573ba837794231,2023-07-18 11:38:49.000 UTC,0.03,2023-10-04 04:35:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf1633b56f27372a3b6c755e802b3391d9be598fa,2023-07-18 11:39:01.000 UTC,0.03,2023-10-04 04:35:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd52a645fdbc56efb5369c2df375c1b2fa04c8e8a,2023-07-18 11:39:06.000 UTC,0.03,2023-10-03 08:12:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4612dcb8e2ec98f9457f4bc22119a5b342e38cfd,2023-07-18 11:39:12.000 UTC,0.03,2023-10-04 04:35:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd31995a8ee0e454b8bff601c0f164d8b1e86cb18,2023-07-18 11:39:24.000 UTC,0.03,2023-10-04 04:35:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x913c1202525c8f309ac075a6e8c63c923dfc190e,2023-07-18 11:39:26.000 UTC,0.03,2023-10-03 08:12:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x43ad9f6d7f4a25b35eda20823d28e04004de01b9,2023-07-18 11:39:39.000 UTC,0.03,2023-10-04 04:34:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfe11ad9c063c909a2f298f449ba67c1f0b368597,2023-07-18 11:39:55.000 UTC,0.03,2023-10-03 08:12:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x88d7d966395510fea610321843cd56c6297ceaea,2023-07-18 11:40:19.000 UTC,0.03,2023-10-03 08:13:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xaa3e920dd53c8846a19f9e3ba833423e73215573,2023-07-18 11:50:53.000 UTC,0.03,2023-10-03 09:38:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc34c1a73a2c12e208d5d01d4e96ed9759fc6e1d4,2023-07-18 11:51:32.000 UTC,0.03,2023-10-03 09:38:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb8e5ab9de2752d9a31fa2c8058d46875af3a9e26,2023-07-18 11:52:26.000 UTC,0.03,2023-10-03 09:39:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xac589c0ff5a91a7845a064bc150981f8cc3f6c2a,2023-07-18 11:52:43.000 UTC,0.03,2023-10-03 09:39:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf93fb96a95e7977b74e9e6d0508b4d68a9311c5f,2023-07-18 11:53:00.000 UTC,0.03,2023-10-03 10:07:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd6af80d74951182089309b9da7f175ff287c5a28,2023-07-18 11:53:16.000 UTC,0.03,2023-10-03 10:09:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x21fab999a02d12a73052b088ced55e0a58e5d2c6,2023-07-18 11:53:37.000 UTC,0.03,2023-10-03 10:09:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa0201966f6295b754a002c40e5c4d3a54e1914e2,2023-07-18 11:53:59.000 UTC,0.03,2023-10-03 10:09:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x22886f7ccfa2ae69289eb5715dc8e2d78bb0cc28,2023-07-18 11:54:36.000 UTC,0.03,2023-10-03 10:09:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8fbb9a6b5e1ba014e6ba3f7da3ba16e40042b21b,2023-07-18 12:54:06.000 UTC,0.03,2023-10-03 11:10:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x38b7552252beeef7213b0775f941952aad0b3930,2023-07-18 12:54:28.000 UTC,0.03,2023-10-03 11:11:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6ca85b2e55bc38d117c03c09709d7f33587f2a82,2023-07-18 12:54:51.000 UTC,0.03,2023-10-03 11:11:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe32045ac67dd06e2e43ebe9d982f87d05802bde8,2023-07-18 12:55:08.000 UTC,0.03,2023-10-03 11:11:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x870e64b5285d2881425def0459d75037c0a36e5a,2023-07-18 12:55:29.000 UTC,0.03,2023-10-03 11:21:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd977722a03481361baf438adaa158abf96c81808,2023-07-18 12:55:48.000 UTC,0.03,2023-10-03 11:21:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdc6f1ebe94d8bc714db988e92c55b94fdf6631ae,2023-07-18 12:56:16.000 UTC,0.03,2023-10-03 11:21:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb036f164ff3bf3086a77349e9c61362178f66eb1,2023-07-18 12:57:31.000 UTC,0.03,2023-10-03 11:21:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2a87229eef906e9119565b01d896de70f17e5de8,2023-07-18 12:57:51.000 UTC,0.03,2023-10-03 11:22:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x28d2ecfeb19df81caeb37044dc93e9d90d4c5e32,2023-07-18 13:03:24.000 UTC,0.03,2023-10-03 11:33:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xeec42722d40ac311992bdcf06fa7df12facee2db,2023-07-18 13:03:49.000 UTC,0.03,2023-10-03 11:33:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x050982cc24b7cca4f260dd11e87a6a908d21f785,2023-07-18 13:04:29.000 UTC,0.03,2023-10-03 11:35:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xcd56ed47e9e1d2db9726a7c0b2342c4b1691e135,2023-07-18 13:25:47.000 UTC,0.03,2023-10-03 11:35:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd126bef1a23a19b74e3815bfa0e4db5ac2a082a9,2023-07-18 13:26:06.000 UTC,0.03,2023-10-03 11:45:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x57d541ea8db9c0593e80c49ec93ef5e77995ebc8,2023-07-18 13:26:34.000 UTC,0.03,2023-10-03 11:45:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x925688bb584d31d753fb372d5e1889b67d06f89f,2023-07-18 13:26:52.000 UTC,0.03,2023-10-03 11:45:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf3e4803a5b2c82c0c3a9189f6722fa180859b55a,2023-07-18 13:27:10.000 UTC,0.03,2023-10-03 12:39:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7a70ef10736a5d1020bc350e52aac43bf2c2f339,2023-07-18 13:27:29.000 UTC,0.03,2023-10-03 12:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x46b0b3b4d5a5c41f6e4e1a056d59ca5a44500a32,2023-07-18 13:32:21.000 UTC,0.03,2023-10-03 12:52:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdc8fe6aceb77bec6d4fd97744243d0c94c60c083,2023-07-18 13:32:40.000 UTC,0.03,2023-10-03 12:53:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd8baa473adfdeb2928fce0388f247edf7ddcf651,2023-07-18 13:33:06.000 UTC,0.03,2023-10-03 12:53:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9ed9e789e96932ac39eebac8ab6f1f6d2637a7ed,2023-07-18 13:33:27.000 UTC,0.03,2023-10-03 12:53:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xafa98a9625e1a84c17058abec5e743a047a98771,2023-07-18 13:33:36.000 UTC,0.03,2023-10-04 04:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfc22627b9e5f65640f781c280192dffdc44c7ed8,2023-07-18 13:33:50.000 UTC,0.03,2023-10-04 04:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x717ed6cd0d77d1650fe670a502eca425d4e539b1,2023-07-18 13:33:56.000 UTC,0.03,2023-10-03 13:08:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb58414ab53ef4a7c76a46b42a96c39ad04470149,2023-07-18 13:34:01.000 UTC,0.03,2023-10-04 04:40:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf9b4a6ab473619c8693dbd451e70886243edc135,2023-07-18 13:34:13.000 UTC,0.03,2023-10-04 04:39:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x01615b201b5fb2973c30a219252f1e70e1e51170,2023-07-18 13:34:17.000 UTC,0.03,2023-10-03 13:08:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xacc25add88aa0a4dffd19dbeea6a58daadd79464,2023-07-18 13:34:27.000 UTC,0.03,2023-10-04 04:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd5b7a0e7f3381b3d4e178874e8dfecc4a205eafc,2023-07-18 13:34:39.000 UTC,0.03,2023-10-03 13:09:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc8f0d3247fba713560d879df49168cb2d27866b1,2023-07-18 13:34:42.000 UTC,0.03,2023-10-04 04:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9a829dec2b780e80af2c81f6d27f871a1fca878c,2023-07-18 13:34:53.000 UTC,0.03,2023-10-04 04:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa0eb789a1d2790aca651ab3f46f92c87a17eee1d,2023-07-18 13:34:57.000 UTC,0.03,2023-10-03 13:09:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x58b273fb935e66218e00e2fe8f770fd50348a035,2023-07-18 13:35:04.000 UTC,0.03,2023-10-04 04:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6ab8041af44fb25c589cd4c5a290c57dd671c42d,2023-07-18 13:35:12.000 UTC,0.03,2023-10-03 13:09:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa925f5d9b42ff12b87240c832aa7974c9c35af48,2023-07-18 13:35:14.000 UTC,0.03,2023-10-04 04:44:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x810a8642639008975fd945a084554831544767df,2023-07-18 13:38:49.000 UTC,0.03,2023-10-03 13:20:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x38b5ab145073e7b9fb46e8983fded2fb85d8a992,2023-07-18 13:39:08.000 UTC,0.03,2023-10-03 13:21:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x95c8cff61447df8933c1bc05c27157fdc4402f35,2023-07-18 13:39:25.000 UTC,0.03,2023-10-03 13:21:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3430a1c20246d858d3474e75757674cf128c2327,2023-07-18 13:39:48.000 UTC,0.03,2023-10-03 13:21:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x14fdac095a66f1c1e779ae53577d926df77bb284,2023-07-18 13:40:09.000 UTC,0.03,2023-10-04 02:26:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x434ffe9a2b371d000a73215ae6c84f0ff22ca50d,2023-07-18 13:40:29.000 UTC,0.03,2023-10-04 02:26:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x608fe8bcfc56d4ec25f9d35df8436dbcb1faa2e2,2023-07-18 13:40:51.000 UTC,0.03,2023-10-04 02:27:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xed0029c75eb4123396d3ea8df84e878b8395fbad,2023-07-18 13:41:29.000 UTC,0.03,2023-10-04 02:27:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x86f89f4189f7edfd8f8a3ae0c6cd76268d69428a,2023-07-18 13:41:58.000 UTC,0.03,2023-10-04 02:28:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4decfa1be6845be26d356fd4d181e23cf253bd9d,2023-07-18 13:45:43.000 UTC,0.03,2023-10-04 02:35:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x13ef890e13c5faedfccbb119acda9ba9e0ec12f8,2023-07-18 13:46:11.000 UTC,0.03,2023-10-04 02:35:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6423f96f319c5ea01bbf219a76d3763cd34b540c,2023-07-18 13:46:41.000 UTC,0.03,2023-10-04 02:35:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe703a9bc5873a63dde46ad9e615a47c73f02a4e3,2023-07-18 13:47:05.000 UTC,0.03,2023-10-04 02:36:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x78206594a4dbeee2c4387475213d6f4d75f300b1,2023-07-18 13:47:24.000 UTC,0.03,2023-10-05 02:52:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2a8e12ca100d2cb0e47ea8c07c352917a0d2b10b,2023-07-18 13:47:41.000 UTC,0.03,2023-10-05 02:52:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x905ad71bd2e7f23ba96aed3164889bcc4a133062,2023-07-18 13:47:59.000 UTC,0.03,2023-10-05 02:53:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x029860310578e78b18ea9ce1a1e542dd6069c959,2023-07-18 13:48:16.000 UTC,0.03,2023-10-05 02:53:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc3bc00bfd5cd8a4aed5983cd0a3c962d86f3a672,2023-07-18 13:48:39.000 UTC,0.03,2023-10-05 02:53:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa0494756a7ccf5e043758c6a232c9847fd4fd72e,2023-07-18 13:59:40.000 UTC,0.03,2023-10-04 02:53:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x544baf12ef870f582251e77b3dfda5c40d02ab2c,2023-07-18 13:59:56.000 UTC,0.03,2023-10-04 02:53:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x47f3b5108a9ed24f13df58d7b4692e61d328d354,2023-07-18 14:00:16.000 UTC,0.03,2023-10-04 02:53:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x06d2a172ff4265874862a3841aa5de7bd9c4e278,2023-07-18 14:00:39.000 UTC,0.03,2023-10-04 02:55:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0e9817096f944abf5318b2f04d07965aefcbac8b,2023-07-18 14:00:56.000 UTC,0.03,2023-10-04 03:09:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xccdb7b1f59bf4dc4747a083efe1cac769da4080b,2023-07-18 14:01:54.000 UTC,0.03,2023-10-04 03:09:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x030face3105bd1df0871d6b2e43560a758a47d96,2023-07-18 14:02:12.000 UTC,0.03,2023-10-04 03:10:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x329906ffab09ac321b577996a56a75fe0d2d3779,2023-07-18 14:02:29.000 UTC,0.03,2023-10-04 03:10:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf309e8f540f6ab9198a4cfeb3d4c331fe67a604f,2023-07-18 14:02:50.000 UTC,0.03,2023-10-04 03:10:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x85dc29ae88c0d8dd70a9588be4b01066e6d4dd22,2023-07-18 14:17:45.000 UTC,0.03,2023-10-04 03:20:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3db50567c871f6bb654ac4eb05678144da23ff0a,2023-07-18 14:18:01.000 UTC,0.03,2023-10-04 03:23:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9dedbcb8094cd6811d2782d03da4eca33594af59,2023-07-18 14:18:20.000 UTC,0.03,2023-10-04 03:23:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc7d9b8d63c71944f02b82f9ffd238e62d0fdaf90,2023-07-18 14:18:35.000 UTC,0.03,2023-10-04 03:24:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x64c86cdf79d870f86d7af01705440cc26eeed209,2023-07-18 14:19:01.000 UTC,0.03,2023-10-04 03:46:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8489c771c2a5a3f9cb70662b8b853b3ba59c0ec3,2023-07-18 14:19:17.000 UTC,0.03,2023-10-04 03:46:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x56cb25142ff74c0b35cdeaf2bffcad3e1b93f073,2023-07-18 14:19:31.000 UTC,0.03,2023-10-04 03:47:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x56b63c12cd10a1726e7cc115047d89f087b05696,2023-07-18 14:19:49.000 UTC,0.03,2023-10-04 03:47:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2d04e4be95e68b259b2ad8f26f050cdcf272222a,2023-07-18 14:20:13.000 UTC,0.03,2023-10-04 03:48:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf5cbab97ec048f9cbfa6cfe7e0b75107884be900,2023-07-18 14:25:42.000 UTC,0.03,2023-10-04 04:21:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1f603e44a29a37bbe8c0cbdcabc040f932fdd461,2023-07-18 14:25:59.000 UTC,0.03,2023-10-04 04:19:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf68adb1da40c53781e6983af90f41f1e3e234930,2023-07-18 14:26:51.000 UTC,0.03,2023-10-04 04:05:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9a1741cd0e6ee24cabea9de6974592118d63aee0,2023-07-18 14:27:11.000 UTC,0.03,2023-10-04 04:23:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc0697e22b8ce59e53b2afefeef880d5b7457bd7f,2023-07-18 14:27:26.000 UTC,0.03,2023-10-05 02:59:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x01aa1f751af340208009d59747df4463cbb15cd7,2023-07-18 14:27:45.000 UTC,0.03,2023-10-05 02:57:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x580818e11d8f4c5273b1e50dabdbc742e7a17a73,2023-07-18 14:28:14.000 UTC,0.03,2023-10-05 02:57:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xda9841fb024084e80bfd0db2d1e2cdef57d03484,2023-07-18 14:28:29.000 UTC,0.03,2023-10-05 02:58:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdd38a9723e8408559fd638b00729ea14f9c47856,2023-07-18 14:28:51.000 UTC,0.03,2023-10-05 02:58:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0ea7289f47fdad9e68fc7a8dd69a8e0566dfa844,2023-07-18 14:31:58.000 UTC,0.03,2023-10-04 05:43:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9e84655c3f199a7a30ab88742933306ae4369c27,2023-07-18 14:32:14.000 UTC,0.03,2023-10-04 05:44:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe98e9eacaf538845a23a0e694f41581ff8c0995a,2023-07-18 14:32:30.000 UTC,0.03,2023-10-04 05:44:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8acda677449972964dcff9eebb9b360a91cad3b1,2023-07-18 14:32:48.000 UTC,0.03,2023-10-04 05:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc996a1b442d9630e08d206b1c4d75ccf68b5bdb0,2023-07-18 14:33:11.000 UTC,0.03,2023-10-04 05:55:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xef69492e9f666fca89bb50e5ba4fa66dd52ac309,2023-07-18 14:33:30.000 UTC,0.03,2023-10-04 05:55:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf8d910d705e43347911a6f74e228e9dbe720e2dd,2023-07-18 14:33:49.000 UTC,0.03,2023-10-04 05:57:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8aab2dd139747db7928a75f862ce4bc6607d8afa,2023-07-18 14:34:13.000 UTC,0.03,2023-10-04 05:58:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x559e761bf843e6f91ebdc600d8e20f93f3316e7a,2023-07-18 14:34:31.000 UTC,0.03,2023-10-14 08:01:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x89aa5b0a5c23d4e508b4b2069485382633269cd8,2023-07-18 14:37:32.000 UTC,0.03,2023-11-16 05:25:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc493a1037634c048ece0e2a070e40a7bc7ef3f1b,2023-07-18 14:37:51.000 UTC,0.03,2023-10-04 06:08:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2190dcd53bc9a7948866104abb0985ded43b6c63,2023-07-18 14:38:09.000 UTC,0.03,2023-10-04 06:08:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x86eefd833548cefd1e83596dc116e76f6d23d56d,2023-07-18 14:38:39.000 UTC,0.03,2023-10-04 06:08:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa38899532ace1939ab9572ea0a9bc5ad2edaf63f,2023-07-18 14:38:56.000 UTC,0.03,2023-10-04 06:18:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe61dd8d08dc4ddaa3b72c5f995b2780fec0c1a6c,2023-07-18 14:39:10.000 UTC,0.03,2023-10-04 06:18:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xae5ea723a116034d43d6426398e55f8801b8d095,2023-07-18 14:39:24.000 UTC,0.03,2023-10-04 06:19:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xad93826481b7478ee8bc0c34fb2393256fc6b818,2023-07-18 14:39:39.000 UTC,0.03,2023-10-04 06:19:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6fed2655298242e0e9d8733dc6719c10f9322a83,2023-07-18 14:40:16.000 UTC,0.03,2023-10-04 06:20:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe6006cd217531b02e732831ce9274d6725db25f2,2023-07-18 14:59:22.000 UTC,0.03,2023-10-04 06:31:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa16543efff91f473e4c1dba0e1b6670bbfd2c336,2023-07-18 14:59:38.000 UTC,0.03,2023-10-04 06:31:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0150376dcb82eb11dc268d1d765f550b0d8bb758,2023-07-18 14:59:54.000 UTC,0.03,2023-10-04 06:32:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
